Results	Entity	Line	Column	CheckID	Check Name
      Unmodified value C not const qualified	C	1159	42	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value C not const qualified	C	1216	50	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value C not const qualified	C	1254	13	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value I not const qualified	I	1254	25	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value TA not const qualified	TA	1254	46	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value C not const qualified	C	1279	74	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value I not const qualified	I	1280	74	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value C not const qualified	C	1303	53	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value I not const qualified	I	1303	65	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value C not const qualified	C	1317	57	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value I not const qualified	I	1317	69	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value C not const qualified	C	1333	74	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value I not const qualified	I	1334	74	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value setImpl not const qualified	setImpl	1356	60	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value set not const qualified	set	1359	62	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value set not const qualified	set	1387	42	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value set not const qualified	set	1391	48	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value cursor not const qualified	cursor	1391	62	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value setImpl not const qualified	setImpl	1392	20	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value set not const qualified	set	1398	46	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value cursor not const qualified	cursor	1398	60	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value setImpl not const qualified	setImpl	1404	20	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value flag not const qualified	flag	1408	11	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value cursor not const qualified	cursor	1413	60	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value kind not const qualified	kind	1414	20	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value unit not const qualified	unit	1418	15	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value Result not const qualified	Result	1419	27	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value String not const qualified	String	1420	28	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value unit not const qualified	unit	1432	13	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value Result not const qualified	Result	1433	25	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value String not const qualified	String	1436	26	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value E not const qualified	E	1454	11	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value pool not const qualified	pool	1465	51	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value cursor not const qualified	cursor	1469	41	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value TU not const qualified	TU	1477	20	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value pool not const qualified	pool	1485	24	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value overridden not const qualified	overridden	1526	46	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value Vec not const qualified	Vec	1533	35	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value TU not const qualified	TU	1536	20	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value pool not const qualified	pool	1540	24	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value C not const qualified	C	1546	40	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value RecE not const qualified	RecE	1556	14	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value PropRefE not const qualified	PropRefE	1564	12	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value C not const qualified	C	1585	45	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value TU not const qualified	TU	1586	20	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value PropRefE not const qualified	PropRefE	1594	12	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value receiverTy not const qualified	receiverTy	1607	11	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified pointer or reference parameter not declared as const	Super	724	66	MISRA08_7-1-2	7-1-2 A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the corresponding object is not modified
      Unmodified pointer or reference parameter not declared as const	MI	896	60	MISRA08_7-1-2	7-1-2 A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the corresponding object is not modified
      Unmodified pointer or reference parameter not declared as const	MI	902	67	MISRA08_7-1-2	7-1-2 A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the corresponding object is not modified
      Unmodified pointer or reference parameter not declared as const	ID	927	68	MISRA08_7-1-2	7-1-2 A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the corresponding object is not modified
      Unmodified pointer or reference parameter not declared as const	Label	938	49	MISRA08_7-1-2	7-1-2 A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the corresponding object is not modified
      Unmodified pointer or reference parameter not declared as const	overridden	1037	63	MISRA08_7-1-2	7-1-2 A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the corresponding object is not modified
      Unmodified pointer or reference parameter not declared as const	setImpl	1356	60	MISRA08_7-1-2	7-1-2 A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the corresponding object is not modified
      Unmodified pointer or reference parameter not declared as const	pool	1465	51	MISRA08_7-1-2	7-1-2 A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the corresponding object is not modified
      Inappropriate global declaration GetCursorKind.	GetCursorKind	40	20	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_isNull.	clang_Cursor_isNull	1151	4	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getTranslationUnit.	clang_Cursor_getTranslationUnit	1155	18	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getNumArguments.	clang_Cursor_getNumArguments	1159	4	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getArgument.	clang_Cursor_getArgument	1181	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getNumTemplateArguments.	clang_Cursor_getNumTemplateArguments	1216	4	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration CXGetTemplateArgumentStatus.	CXGetTemplateArgumentStatus	1236	5	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getTemplateArgument.	clang_Cursor_getTemplateArgument	1253	11	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getTemplateArgumentKind.	clang_Cursor_getTemplateArgumentKind	1279	28	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getTemplateArgumentType.	clang_Cursor_getTemplateArgumentType	1303	7	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getTemplateArgumentValue.	clang_Cursor_getTemplateArgumentValue	1317	10	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getTemplateArgumentUnsignedValue.	clang_Cursor_getTemplateArgumentUnsignedValue	1333	19	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration CXCursorSet_Impl.	CXCursorSet_Impl	1354	43	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration packCXCursorSet.	packCXCursorSet	1356	26	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration unpackCXCursorSet.	unpackCXCursorSet	1359	32	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_createCXCursorSet.	clang_createCXCursorSet	1383	12	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_disposeCXCursorSet.	clang_disposeCXCursorSet	1387	5	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_CXCursorSet_contains.	clang_CXCursorSet_contains	1391	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_CXCursorSet_insert.	clang_CXCursorSet_insert	1398	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursorCompletionString.	clang_getCursorCompletionString	1413	19	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration OverridenCursorsPool.	OverridenCursorsPool	1447	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getOverriddenCursors.	clang_getOverriddenCursors	1469	5	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_disposeOverriddenCursors.	clang_disposeOverriddenCursors	1526	5	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_isDynamicCall.	clang_Cursor_isDynamicCall	1546	4	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getReceiverType.	clang_Cursor_getReceiverType	1585	7	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Using-directive found in file: CXCursor.cpp.	CXCursor.cpp	31	16	MISRA08_7-3-4	7-3-4 using-directives shall not be used
      Using-directive found in file: CXCursor.cpp.	CXCursor.cpp	32	16	MISRA08_7-3-4	7-3-4 using-directives shall not be used
      Violation: function "llvm::DenseMapInfo::getHashValue" is directly recursive, which is unsafe.	getHashValue	1373	8	MISRA08_7-5-4	7-5-4 No direct or indirect recursion allowed.
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1162	35	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1164	33	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1170	29	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1173	37	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1184	35	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1188	40	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1197	29	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1204	37	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1259	33	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1417	37	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1553	36	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1556	21	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1564	23	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier isa used incorrectly	isa	1569	6	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	1570	9	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1571	32	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1572	9	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1576	15	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1591	36	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1594	23	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier isa used incorrectly	isa	1600	6	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	1601	9	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1602	32	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1603	9	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1606	8	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	295	20	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	301	24	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	353	24	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	508	45	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	564	6	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1005	9	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast_or_null used incorrectly	dyn_cast_or_null	1039	23	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	1058	28	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	1064	28	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	1076	28	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier cast used incorrectly	cast	1084	28	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1104	17	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Function identifier dyn_cast used incorrectly	dyn_cast	1107	17	MISRA08_8-4-4	8-4-4 A function identifier shall either be used to call the function or it shall be preceded by &
      Identifier is typographically ambiguous to callExpr	CallExpr	1170	14	MISRA08_2-10-1	2-10-1 Different identifiers shall be typographically unambiguous
    CXCursor.h					
      Declaration or Definition of MakeCXCursor is not compatible with another declaration or definition in file CXCursor.cpp on line 90	MakeCXCursor	50	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeCXCursorInvalid is not compatible with another declaration or definition in file CXCursor.cpp on line 34	MakeCXCursorInvalid	58	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of getCursor is not compatible with another declaration or definition in file CIndex.cpp on line 5900	getCursor	48	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeCXCursor is not compatible with another declaration or definition in file CXCursor.cpp on line 97	MakeCXCursor	52	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeCXCursor is not compatible with another declaration or definition in file CXCursor.cpp on line 126	MakeCXCursor	55	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeMacroDefinitionCursor is not compatible with another declaration or definition in file CXCursor.cpp on line 885	MakeMacroDefinitionCursor	147	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeMacroExpansionCursor is not compatible with another declaration or definition in file CXCursor.cpp on line 896	MakeMacroExpansionCursor	155	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeMacroExpansionCursor is not compatible with another declaration or definition in file CXCursor.cpp on line 902	MakeMacroExpansionCursor	159	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeInclusionDirectiveCursor is not compatible with another declaration or definition in file CXCursor.cpp on line 927	MakeInclusionDirectiveCursor	202	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeCursorOverloadedDeclRef is not compatible with another declaration or definition in file CXCursor.cpp on line 966	MakeCursorOverloadedDeclRef	222	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of MakeCursorOverloadedDeclRef is not compatible with another declaration or definition in file CXCursor.cpp on line 979	MakeCursorOverloadedDeclRef	226	9	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Declaration or Definition of getSelectorIdentifierIndexAndLoc is not compatible with another declaration or definition in file CXCursor.cpp on line 1054	getSelectorIdentifierIndexAndLoc	261	31	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Violation: operator!= defined but not called.	operator!=	287	12	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: MacroExpansionCursor defined but not called.	MacroExpansionCursor	187	2	MISRA08_0-1-10	0-1-10 All defined functions called
      Discarded Return Values	getAsMacroDefinition	174	4	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	getAsMacroExpansion	178	4	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	getPseudoLoc	182	4	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Constructor with Single Argument is not explicit	MacroExpansionCursor	187	2	MISRA08_12-1-3	12-1-3 All constructors that are callable with a single argument of fundamental type shall be declared explicit
      Identifier "C" possibly hiding outer definition from line 170	C	187	32	MISRA08_2-10-2	2-10-2 Identifiers declared in an inner scope shall not hide an identifier declared in an outer scope
      The class, union or enum name MacroExpansionCursor, has been reused	MacroExpansionCursor	187	2	MISRA08_2-10-4	2-10-4 A class, union or enum name (including qualification, if any) shall be a unique identifier
      This header file will violate the One Definition Rule if included more than once because if defines isPseudo.	isPseudo	172	7	MISRA08_3-1-1	3-1-1 It shall be possible to include any header file in multiple translation units without violating the One Definition Rule
      This header file will violate the One Definition Rule if included more than once because if defines getAsMacroDefinition.	getAsMacroDefinition	173	31	MISRA08_3-1-1	3-1-1 It shall be possible to include any header file in multiple translation units without violating the One Definition Rule
      This header file will violate the One Definition Rule if included more than once because if defines getAsMacroExpansion.	getAsMacroExpansion	177	24	MISRA08_3-1-1	3-1-1 It shall be possible to include any header file in multiple translation units without violating the One Definition Rule
      This header file will violate the One Definition Rule if included more than once because if defines getPseudoLoc.	getPseudoLoc	181	17	MISRA08_3-1-1	3-1-1 It shall be possible to include any header file in multiple translation units without violating the One Definition Rule
      This header file will violate the One Definition Rule if included more than once because if defines MacroExpansionCursor.	MacroExpansionCursor	187	2	MISRA08_3-1-1	3-1-1 It shall be possible to include any header file in multiple translation units without violating the One Definition Rule
      A type, object or function used in multiple translation units declared more than once: ASTUnit.	ASTUnit	24	6	MISRA08_3-2-3	3-2-3 A type, object or function that is used in multiple translation units shall be declared in one and only one file
      A type, object or function used in multiple translation units declared more than once: MacroDefinitionRecord.	MacroDefinitionRecord	32	6	MISRA08_3-2-3	3-2-3 A type, object or function that is used in multiple translation units shall be declared in one and only one file
      A type, object or function used in multiple translation units declared more than once: IdentifierInfo.	IdentifierInfo	44	6	MISRA08_3-2-3	3-2-3 A type, object or function that is used in multiple translation units shall be declared in one and only one file
      Violation: basic numerical type "int" used.	getSelectorIdentifierIndex	262	18	MISRA08_3-9-2	3-9-2 Typedefs that indicate size and signedness should be used in place of the basic numerical types
      If statement not enclosed in curly braces { } in cxcursor.	getTypeRefedCallExprCursor	274	23	MISRA08_6-4-1	6-4-1 An if ( condition ) construct shall be followed by a compound statement. The else keyword shall be followed by either a compound statement, or another if statement
      No exit point in function	MacroExpansionCursor	187	2	MISRA08_6-6-5	6-6-5 A function shall have a single point of exit at the end of the function
      Unmodified value C not const qualified	C	197	68	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value cursor not const qualified	cursor	262	54	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value cursor not const qualified	cursor	265	63	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value cursor not const qualified	cursor	271	59	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value X not const qualified	X	287	32	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Unmodified value Y not const qualified	Y	287	44	MISRA08_7-1-1	7-1-1 A variable which is not modified shall be const qualified
      Identifier is typographically ambiguous to attr	Attr	25	6	MISRA08_2-10-1	2-10-1 Different identifiers shall be typographically unambiguous
    CXIndexDataConsumer.cpp					
      Declaration or Definition of getEntityKindFromSymbolKind is not compatible with another declaration or definition in file CXIndexDataConsumer.cpp on line 1152	getEntityKindFromSymbolKind	1261	23	MISRA08_3-2-1	3-2-1 All declarations of an object or function shall have compatible types
      Violation: Public Function "clang::cxindex::IBOutletCollectionInfo::IBOutletCollectionInfo" (which has external linkage) defined multiple times.	IBOutletCollectionInfo	265	24	MISRA08_3-2-4	3-2-4 Is An identifier with external linkage shall have exactly one definition.
      Violation: Public Function "clang::cxindex::CXIndexDataConsumer::handleReference" (which has external linkage) defined multiple times.	handleReference	891	26	MISRA08_3-2-4	3-2-4 Is An identifier with external linkage shall have exactly one definition.
      Violation: Public Function "clang::cxindex::CXIndexDataConsumer::handleReference" (which has external linkage) defined multiple times.	handleReference	905	26	MISRA08_3-2-4	3-2-4 Is An identifier with external linkage shall have exactly one definition.
      Violation: Function "getEntityKindFromSymbolProperties" appears to have internal linkage within CXIndexDataConsumer.cpp, so static keyword should be used.	getEntityKindFromSymbolProperties	1312	0	MISRA08_3-3-2	3-3-2 If a function has internal linkage then all re-declarations shall include the static storage class specifier.
      Violation: getEntityKindFromSymbolKind defined but not called.	getEntityKindFromSymbolKind	1261	23	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: getEntityKindFromSymbolProperties defined but not called.	getEntityKindFromSymbolProperties	1312	0	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: getEntityLangFromSymbolLang defined but not called.	getEntityLangFromSymbolLang	1322	27	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitFunctionDecl defined but not called.	VisitFunctionDecl	34	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitVarDecl defined but not called.	VisitVarDecl	39	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitFieldDecl defined but not called.	VisitFieldDecl	44	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitMSPropertyDecl defined but not called.	VisitMSPropertyDecl	49	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitEnumConstantDecl defined but not called.	VisitEnumConstantDecl	53	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitTypedefNameDecl defined but not called.	VisitTypedefNameDecl	58	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitTagDecl defined but not called.	VisitTagDecl	63	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitObjCInterfaceDecl defined but not called.	VisitObjCInterfaceDecl	68	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitObjCProtocolDecl defined but not called.	VisitObjCProtocolDecl	73	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitObjCImplementationDecl defined but not called.	VisitObjCImplementationDecl	78	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitObjCCategoryDecl defined but not called.	VisitObjCCategoryDecl	83	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitObjCCategoryImplDecl defined but not called.	VisitObjCCategoryImplDecl	88	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitObjCMethodDecl defined but not called.	VisitObjCMethodDecl	93	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitObjCPropertyDecl defined but not called.	VisitObjCPropertyDecl	101	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitObjCPropertyImplDecl defined but not called.	VisitObjCPropertyImplDecl	106	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitNamespaceDecl defined but not called.	VisitNamespaceDecl	111	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitUsingDecl defined but not called.	VisitUsingDecl	116	7	MISRA08_0-1-10	0-1-10 All defined functions called
